t,x_in,theta_in,v_in,omega_in,v_out,omega_out,a_out,alpha_out
34.618,0.1046725252151804,0.24081476778585928,0.6735718655922819,1.55249291420095,0.6735718655922819,1.55249291420095,2.099487141251433,-4.378530068831509
19.212,0.7479913805567608,-0.056401385658884876,0.5512937765859979,0.9641483447145309,0.5512937765859979,0.9641483447145309,-5.076343817847969,5.621276027301381
13.262,-0.5870254044141192,-0.13813553135883277,-0.18364710074862678,-1.7430974285347465,-0.18364710074862678,-1.7430974285347465,1.7329815849601822,-0.36566987783766197
24.150000000000002,0.4809344617657447,0.34397328684616685,-0.34073022298042976,-1.5005077751482352,-0.34073022298042976,-1.5005077751482352,0.8872173015063656,-4.143475144886574
31.668,0.8643029967759471,0.18548546699877824,-1.053162336634442,1.1498510464577347,-1.053162336634442,1.1498510464577347,-3.059749322700004,1.1980684897923455
23.464000000000002,0.8602506979161546,0.17751104220202563,-0.3846879028931729,1.418858260509421,-0.3846879028931729,1.418858260509421,-3.0072208158323877,1.2277135681573224
16.29,0.6923580192964892,-0.06277631275553147,-0.5638849270864508,-1.097398354848388,-0.5638849270864508,-1.097398354848388,-4.824928449437439,5.430855594614774
31.986,0.46430890740285957,0.4672011446227237,-1.2480223690918084,0.27340354425453123,-1.2480223690918084,0.27340354425453123,0.9915029917525802,-5.303563457160503
31.224,0.849638462180822,0.08701474651789734,1.2054421994035713,-0.8713904131407927,1.2054421994035713,-0.8713904131407927,-4.151177918909103,3.282934502170878
18.208000000000002,-0.6620159705750503,-0.09186582941199806,0.1652876595240047,1.637641242993466,0.1652876595240047,1.637641242993466,2.8063113013209624,-1.8945412040163785
22.542,-0.31014741524302947,0.24857553856986478,1.2970077112372198,0.4808324258210519,1.2970077112372198,0.4808324258210519,4.014110155233887,-6.304222720089432
20.82,-0.17328980213583356,-0.08555072356632944,-2.1008430132316636,0.9581978670355276,-2.1008430132316636,0.9581978670355276,0.12520898298826236,0.7134781700474403
19.546,0.7345963093307856,0.414360683624071,-0.3192210066450325,1.2772180226516037,-0.3192210066450325,1.2772180226516037,-0.11659721406994489,-3.8428230334444216
32.646,-0.06254532994996762,-0.309537045543795,-0.8760910682142797,-1.2117671335752258,-0.8760910682142797,-1.2117671335752258,-2.670501363710515,5.531884775591051
7.288,0.39491153174344823,0.33542248267031194,0.4596010533333065,1.4978560477484597,0.4596010533333065,1.4978560477484597,1.279582363615358,-4.4374123642892025
1.758,-0.8113563324191015,-0.23038127659152036,-1.2047877076155884,1.19452746790607,-1.2047877076155884,1.19452746790607,2.2443635751095226,0.05503502364982356
30.596,-0.04168012792580435,0.2699902302837448,0.8833744052940736,1.251530756694247,0.8833744052940736,1.251530756694247,2.9777696718784896,-5.486438530548684
28.828,-0.21770627623696778,-0.3584983031315739,-1.6467541327570878,0.35718284325349264,-1.6467541327570878,0.35718284325349264,-1.7466857907851214,5.077658888755831
33.122,-0.6943096793330784,-0.26244419001823044,-1.4673676638191657,1.0702121022995046,-1.4673676638191657,1.0702121022995046,1.3217615050984124,1.2686215538243089
32.33,0.1308584820366007,0.225644964967084,-0.6217352243454687,-1.6244921624932531,-0.6217352243454687,-1.6244921624932531,1.851786063760731,-3.999683885691527
28.518,0.1706035183252576,-0.19246926662919817,-0.7759894784930474,-1.4339750275468832,-0.7759894784930474,-1.4339750275468832,-3.1437638574100784,4.962201612228338
